TRANSACTION_DATE,STORE_LOCATION,MONTH_NAME,HOUR_,NUMBER_OF_SALES,REVENUE,PERIOD_IN_DAY
2023-03-16,Lower Manhattan,Mar,14,7,27.80,Afternoon
2023-01-19,Hell's Kitchen,Jan,18,7,27.80,Evening
2023-01-15,Lower Manhattan,Jan,11,7,27.75,Morning
2023-01-16,Hell's Kitchen,Jan,12,7,27.75,Afternoon
2023-01-31,Astoria,Jan,15,6,27.75,Afternoon
2023-03-24,Hell's Kitchen,Mar,13,6,27.75,Afternoon
2023-02-27,Hell's Kitchen,Feb,19,7,27.75,Evening
2023-02-05,Lower Manhattan,Feb,18,5,27.75,Evening
2023-04-08,Hell's Kitchen,Apr,18,6,27.70,Evening
2023-02-15,Hell's Kitchen,Feb,19,6,27.70,Evening
2023-02-17,Astoria,Feb,12,7,27.60,Afternoon
2023-02-11,Astoria,Feb,18,5,27.60,Evening
2023-05-21,Astoria,May,16,7,27.60,Afternoon
2023-05-30,Lower Manhattan,May,18,6,27.50,Evening
2023-01-09,Astoria,Jan,14,4,27.50,Afternoon
2023-01-21,Hell's Kitchen,Jan,16,8,27.50,Afternoon
2023-06-09,Astoria,Jun,17,6,27.50,Afternoon
2023-03-07,Lower Manhattan,Mar,6,5,27.50,Morning
2023-03-23,Hell's Kitchen,Mar,12,6,27.50,Afternoon
2023-05-30,Hell's Kitchen,May,19,7,27.45,Evening
2023-03-08,Lower Manhattan,Mar,17,8,27.45,Afternoon
2023-04-23,Hell's Kitchen,Apr,15,9,27.45,Afternoon
2023-02-08,Lower Manhattan,Feb,15,8,27.40,Afternoon
2023-01-24,Lower Manhattan,Jan,16,7,27.35,Afternoon
2023-02-20,Astoria,Feb,13,8,27.35,Afternoon
2023-06-30,Hell's Kitchen,Jun,20,6,27.35,Evening
2023-06-18,Astoria,Jun,18,10,27.25,Evening
2023-02-07,Lower Manhattan,Feb,12,7,27.25,Afternoon
2023-03-27,Hell's Kitchen,Mar,19,7,27.25,Evening
2023-02-07,Hell's Kitchen,Feb,15,7,27.20,Afternoon
2023-02-21,Hell's Kitchen,Feb,19,7,27.15,Evening
2023-01-16,Hell's Kitchen,Jan,19,5,27.10,Evening
2023-03-09,Hell's Kitchen,Mar,15,5,27.10,Afternoon
2023-01-31,Lower Manhattan,Jan,11,8,27.05,Morning
2023-03-18,Hell's Kitchen,Mar,18,3,27.00,Evening
2023-02-10,Astoria,Feb,19,5,27.00,Evening
2023-02-19,Astoria,Feb,15,7,26.95,Afternoon
2023-01-12,Hell's Kitchen,Jan,19,4,26.95,Evening
2023-01-09,Astoria,Jan,16,6,26.95,Afternoon
2023-02-20,Hell's Kitchen,Feb,13,7,26.85,Afternoon
2023-02-14,Astoria,Feb,13,6,26.85,Afternoon
2023-03-08,Lower Manhattan,Mar,20,6,26.85,Evening
2023-03-27,Hell's Kitchen,Mar,11,6,26.85,Morning
2023-01-13,Astoria,Jan,13,7,26.80,Afternoon
2023-02-13,Astoria,Feb,12,7,26.80,Afternoon
2023-04-18,Astoria,Apr,15,6,26.80,Afternoon
2023-03-18,Hell's Kitchen,Mar,16,5,26.75,Afternoon
2023-06-11,Lower Manhattan,Jun,11,6,26.75,Morning
2023-03-17,Hell's Kitchen,Mar,15,7,26.70,Afternoon
2023-03-11,Lower Manhattan,Mar,18,8,26.70,Evening
2023-02-19,Astoria,Feb,11,7,26.65,Morning
2023-01-21,Lower Manhattan,Jan,11,5,26.65,Morning
2023-04-09,Astoria,Apr,11,6,26.65,Morning
2023-02-17,Hell's Kitchen,Feb,15,6,26.65,Afternoon
2023-06-13,Astoria,Jun,13,6,26.60,Afternoon
2023-02-16,Hell's Kitchen,Feb,16,6,26.60,Afternoon
2023-01-31,Lower Manhattan,Jan,12,7,26.55,Afternoon
2023-01-11,Lower Manhattan,Jan,11,6,26.55,Morning
2023-01-17,Astoria,Jan,16,6,26.55,Afternoon
2023-01-05,Lower Manhattan,Jan,18,4,26.50,Evening
2023-01-08,Hell's Kitchen,Jan,17,6,26.45,Afternoon
2023-04-17,Hell's Kitchen,Apr,15,7,26.40,Afternoon
2023-01-16,Hell's Kitchen,Jan,18,8,26.40,Evening
2023-03-23,Hell's Kitchen,Mar,16,7,26.35,Afternoon
2023-02-02,Lower Manhattan,Feb,10,7,26.25,Morning
2023-05-15,Hell's Kitchen,May,16,7,26.20,Afternoon
2023-06-12,Astoria,Jun,12,7,26.15,Afternoon
2023-04-30,Lower Manhattan,Apr,18,6,26.10,Evening
2023-01-26,Hell's Kitchen,Jan,16,8,26.10,Afternoon
2023-01-11,Astoria,Jan,19,8,26.05,Evening
2023-02-11,Lower Manhattan,Feb,11,5,26.00,Morning
2023-01-27,Hell's Kitchen,Jan,16,6,26.00,Afternoon
2023-06-09,Lower Manhattan,Jun,20,7,25.95,Evening
2023-01-30,Astoria,Jan,11,7,25.95,Morning
2023-03-16,Lower Manhattan,Mar,18,5,25.95,Evening
2023-01-14,Hell's Kitchen,Jan,11,7,25.90,Morning
2023-03-30,Hell's Kitchen,Mar,11,7,25.90,Morning
2023-02-25,Lower Manhattan,Feb,15,5,25.90,Afternoon
2023-04-16,Astoria,Apr,12,5,25.90,Afternoon
2023-04-21,Hell's Kitchen,Apr,19,5,25.85,Evening
2023-06-13,Hell's Kitchen,Jun,11,6,25.85,Morning
2023-04-27,Hell's Kitchen,Apr,13,8,25.85,Afternoon
2023-02-16,Hell's Kitchen,Feb,19,5,25.85,Evening
2023-04-30,Hell's Kitchen,Apr,19,6,25.80,Evening
2023-04-14,Astoria,Apr,12,5,25.75,Afternoon
2023-02-13,Hell's Kitchen,Feb,19,6,25.75,Evening
2023-02-27,Hell's Kitchen,Feb,14,5,25.75,Afternoon
2023-01-31,Hell's Kitchen,Jan,17,6,25.75,Afternoon
2023-01-15,Hell's Kitchen,Jan,15,6,25.60,Afternoon
2023-01-25,Hell's Kitchen,Jan,15,5,25.50,Afternoon
2023-02-09,Hell's Kitchen,Feb,16,5,25.50,Afternoon
2023-02-16,Hell's Kitchen,Feb,15,6,25.50,Afternoon
2023-01-10,Hell's Kitchen,Jan,13,8,25.45,Afternoon
2023-02-17,Hell's Kitchen,Feb,16,7,25.40,Afternoon
2023-02-14,Lower Manhattan,Feb,17,7,25.35,Afternoon
2023-03-20,Astoria,Mar,12,8,25.35,Afternoon
2023-06-16,Lower Manhattan,Jun,17,7,25.35,Afternoon
2023-02-09,Hell's Kitchen,Feb,12,7,25.25,Afternoon
2023-01-24,Hell's Kitchen,Jan,11,7,25.25,Morning
2023-01-22,Hell's Kitchen,Jan,13,6,25.20,Afternoon
2023-03-21,Astoria,Mar,12,7,25.20,Afternoon
2023-01-13,Hell's Kitchen,Jan,19,6,25.15,Evening
2023-04-12,Astoria,Apr,12,6,25.05,Afternoon
2023-03-30,Lower Manhattan,Mar,13,6,25.05,Afternoon
2023-01-09,Hell's Kitchen,Jan,14,5,25.00,Afternoon
2023-03-26,Lower Manhattan,Mar,17,4,25.00,Afternoon
2023-02-10,Astoria,Feb,12,6,24.90,Afternoon
2023-02-03,Lower Manhattan,Feb,9,8,24.90,Morning
2023-01-15,Lower Manhattan,Jan,15,8,24.90,Afternoon
2023-03-01,Lower Manhattan,Mar,18,4,24.90,Evening
2023-04-15,Lower Manhattan,Apr,17,7,24.85,Afternoon
2023-02-20,Lower Manhattan,Feb,18,5,24.80,Evening
2023-06-19,Hell's Kitchen,Jun,14,9,24.80,Afternoon
2023-01-24,Hell's Kitchen,Jan,17,6,24.75,Afternoon
2023-01-28,Hell's Kitchen,Jan,19,7,24.75,Evening
2023-02-13,Hell's Kitchen,Feb,11,6,24.75,Morning
2023-05-13,Hell's Kitchen,May,11,5,24.70,Morning
2023-03-20,Astoria,Mar,11,8,24.65,Morning
2023-02-27,Hell's Kitchen,Feb,13,5,24.65,Afternoon
2023-02-26,Hell's Kitchen,Feb,19,8,24.60,Evening
2023-04-10,Astoria,Apr,15,5,24.55,Afternoon
2023-03-12,Astoria,Mar,16,6,24.55,Afternoon
2023-03-17,Lower Manhattan,Mar,14,7,24.50,Afternoon
2023-01-20,Astoria,Jan,13,7,24.50,Afternoon
2023-03-31,Hell's Kitchen,Mar,19,6,24.45,Evening
2023-01-12,Astoria,Jan,14,7,24.45,Afternoon
2023-04-19,Lower Manhattan,Apr,17,7,24.35,Afternoon
2023-02-04,Hell's Kitchen,Feb,15,6,24.35,Afternoon
2023-05-20,Hell's Kitchen,May,11,6,24.35,Morning
2023-03-03,Lower Manhattan,Mar,18,7,24.30,Evening
2023-03-11,Astoria,Mar,15,6,24.25,Afternoon
2023-04-11,Astoria,Apr,15,6,24.25,Afternoon
2023-01-22,Lower Manhattan,Jan,18,4,24.25,Evening
2023-06-11,Astoria,Jun,15,6,24.25,Afternoon
2023-01-30,Astoria,Jan,13,5,24.25,Afternoon
2023-02-07,Hell's Kitchen,Feb,16,4,24.20,Afternoon
2023-04-13,Hell's Kitchen,Apr,17,4,24.15,Afternoon
2023-01-28,Lower Manhattan,Jan,7,6,24.10,Morning
2023-01-24,Lower Manhattan,Jan,17,6,24.10,Afternoon
2023-03-11,Astoria,Mar,12,5,24.10,Afternoon
2023-01-27,Hell's Kitchen,Jan,15,6,24.05,Afternoon
2023-01-06,Lower Manhattan,Jan,18,5,24.00,Evening
2023-01-28,Lower Manhattan,Jan,18,6,24.00,Evening
2023-03-31,Hell's Kitchen,Mar,6,6,24.00,Morning
2023-01-07,Hell's Kitchen,Jan,12,4,23.90,Afternoon
2023-02-08,Lower Manhattan,Feb,18,7,23.90,Evening
2023-04-11,Lower Manhattan,Apr,15,5,23.90,Afternoon
2023-05-19,Hell's Kitchen,May,14,7,23.90,Afternoon
2023-02-15,Astoria,Feb,11,5,23.85,Morning
2023-02-11,Astoria,Feb,19,5,23.75,Evening
2023-02-25,Hell's Kitchen,Feb,19,5,23.70,Evening
2023-02-16,Astoria,Feb,12,6,23.60,Afternoon
2023-01-19,Astoria,Jan,16,6,23.60,Afternoon
2023-01-25,Hell's Kitchen,Jan,18,6,23.60,Evening
2023-03-19,Lower Manhattan,Mar,13,3,23.50,Afternoon
2023-04-30,Hell's Kitchen,Apr,20,4,23.50,Evening
2023-01-20,Lower Manhattan,Jan,18,5,23.50,Evening
2023-02-22,Lower Manhattan,Feb,14,5,23.50,Afternoon
2023-01-09,Astoria,Jan,11,5,23.45,Morning
2023-02-10,Astoria,Feb,15,5,23.45,Afternoon
2023-02-11,Astoria,Feb,17,6,23.40,Afternoon
2023-01-12,Astoria,Jan,19,7,23.40,Evening
2023-02-09,Astoria,Feb,19,5,23.35,Evening
2023-03-15,Lower Manhattan,Mar,16,8,23.35,Afternoon
2023-02-11,Hell's Kitchen,Feb,17,5,23.30,Afternoon
2023-03-18,Astoria,Mar,18,7,23.25,Evening
2023-02-11,Astoria,Feb,12,5,23.25,Afternoon
2023-03-16,Astoria,Mar,12,5,23.25,Afternoon
2023-03-16,Hell's Kitchen,Mar,12,5,23.20,Afternoon
2023-01-07,Hell's Kitchen,Jan,15,6,23.20,Afternoon
2023-01-30,Lower Manhattan,Jan,16,7,23.15,Afternoon
2023-01-21,Hell's Kitchen,Jan,19,5,23.10,Evening
2023-02-23,Hell's Kitchen,Feb,12,6,23.10,Afternoon
2023-02-11,Astoria,Feb,14,5,23.05,Afternoon
2023-01-15,Lower Manhattan,Jan,18,6,23.00,Evening
2023-02-21,Lower Manhattan,Feb,17,3,23.00,Afternoon
2023-04-30,Lower Manhattan,Apr,17,4,23.00,Afternoon
2023-03-09,Astoria,Mar,15,5,23.00,Afternoon
2023-02-23,Hell's Kitchen,Feb,16,6,22.95,Afternoon
2023-01-10,Hell's Kitchen,Jan,12,5,22.95,Afternoon
2023-02-19,Hell's Kitchen,Feb,14,7,22.95,Afternoon
2023-06-15,Lower Manhattan,Jun,17,6,22.85,Afternoon
2023-03-19,Astoria,Mar,16,6,22.85,Afternoon
2023-02-10,Astoria,Feb,11,7,22.80,Morning
2023-01-16,Hell's Kitchen,Jan,15,5,22.75,Afternoon
2023-02-25,Hell's Kitchen,Feb,13,5,22.75,Afternoon
2023-01-07,Hell's Kitchen,Jan,16,6,22.75,Afternoon
2023-02-18,Lower Manhattan,Feb,17,5,22.70,Afternoon
2023-01-19,Astoria,Jan,17,6,22.65,Afternoon
2023-04-19,Hell's Kitchen,Apr,13,6,22.60,Afternoon
2023-01-11,Astoria,Jan,14,5,22.60,Afternoon
2023-01-27,Hell's Kitchen,Jan,19,6,22.60,Evening
2023-01-22,Lower Manhattan,Jan,14,4,22.60,Afternoon
2023-03-09,Astoria,Mar,19,8,22.55,Evening
2023-01-31,Lower Manhattan,Jan,17,5,22.50,Afternoon
2023-01-08,Lower Manhattan,Jan,14,5,22.50,Afternoon
2023-01-17,Hell's Kitchen,Jan,19,5,22.50,Evening
2023-01-29,Astoria,Jan,11,5,22.40,Morning
2023-01-07,Lower Manhattan,Jan,6,4,22.35,Morning
2023-01-31,Hell's Kitchen,Jan,13,6,22.35,Afternoon
2023-01-18,Hell's Kitchen,Jan,19,5,22.30,Evening
2023-04-10,Astoria,Apr,11,6,22.30,Morning
2023-03-11,Hell's Kitchen,Mar,12,5,22.25,Afternoon
2023-02-14,Lower Manhattan,Feb,15,5,22.25,Afternoon
2023-01-09,Hell's Kitchen,Jan,16,6,22.25,Afternoon
2023-02-11,Lower Manhattan,Feb,16,6,22.20,Afternoon
2023-03-21,Hell's Kitchen,Mar,19,5,22.20,Evening
2023-04-17,Lower Manhattan,Apr,13,6,22.20,Afternoon
2023-02-09,Astoria,Feb,11,7,22.20,Morning
2023-02-08,Lower Manhattan,Feb,19,5,22.20,Evening
2023-01-09,Lower Manhattan,Jan,18,7,22.19,Evening
2023-02-25,Lower Manhattan,Feb,14,3,22.15,Afternoon
2023-03-25,Hell's Kitchen,Mar,18,6,22.15,Evening
2023-01-14,Astoria,Jan,12,5,22.10,Afternoon
2023-03-13,Hell's Kitchen,Mar,11,5,22.10,Morning
2023-01-16,Hell's Kitchen,Jan,16,6,22.10,Afternoon
2023-01-19,Lower Manhattan,Jan,14,6,21.90,Afternoon
2023-03-19,Hell's Kitchen,Mar,14,6,21.90,Afternoon
2023-02-27,Hell's Kitchen,Feb,11,5,21.85,Morning
2023-03-21,Astoria,Mar,15,6,21.85,Afternoon
2023-02-11,Astoria,Feb,11,6,21.75,Morning
2023-02-19,Lower Manhattan,Feb,14,5,21.75,Afternoon
2023-02-13,Astoria,Feb,14,5,21.75,Afternoon
2023-03-05,Lower Manhattan,Mar,18,6,21.75,Evening
2023-02-23,Hell's Kitchen,Feb,13,6,21.70,Afternoon
2023-03-15,Hell's Kitchen,Mar,18,6,21.65,Evening
2023-01-07,Hell's Kitchen,Jan,14,4,21.60,Afternoon
2023-02-21,Hell's Kitchen,Feb,11,6,21.60,Morning
2023-02-12,Astoria,Feb,18,5,21.60,Evening
2023-03-18,Astoria,Mar,11,4,21.50,Morning
2023-04-13,Hell's Kitchen,Apr,11,4,21.50,Morning
2023-04-27,Hell's Kitchen,Apr,11,5,21.45,Morning
2023-01-08,Hell's Kitchen,Jan,6,4,21.40,Morning
2023-02-17,Hell's Kitchen,Feb,12,6,21.35,Afternoon
2023-02-10,Lower Manhattan,Feb,17,5,21.35,Afternoon
2023-02-19,Hell's Kitchen,Feb,17,5,21.30,Afternoon
2023-03-27,Lower Manhattan,Mar,18,3,21.30,Evening
2023-02-27,Lower Manhattan,Feb,13,6,21.25,Afternoon
2023-03-27,Hell's Kitchen,Mar,16,4,21.20,Afternoon
2023-01-31,Astoria,Jan,13,6,21.20,Afternoon
2023-03-15,Lower Manhattan,Mar,17,7,21.15,Afternoon
2023-03-14,Lower Manhattan,Mar,11,6,21.10,Morning
2023-05-17,Hell's Kitchen,May,14,6,21.10,Afternoon
2023-01-31,Hell's Kitchen,Jan,18,6,21.00,Evening
2023-01-11,Hell's Kitchen,Jan,16,5,21.00,Afternoon
2023-01-07,Astoria,Jan,17,5,20.95,Afternoon
2023-02-08,Lower Manhattan,Feb,13,7,20.95,Afternoon
2023-01-17,Lower Manhattan,Jan,14,7,20.85,Afternoon
2023-02-14,Astoria,Feb,19,7,20.85,Evening
2023-01-21,Astoria,Jan,16,5,20.85,Afternoon
2023-02-15,Lower Manhattan,Feb,12,5,20.85,Afternoon
2023-01-27,Hell's Kitchen,Jan,14,4,20.80,Afternoon
2023-01-26,Hell's Kitchen,Jan,14,5,20.75,Afternoon
2023-04-17,Hell's Kitchen,Apr,17,6,20.65,Afternoon
2023-03-19,Hell's Kitchen,Mar,13,5,20.60,Afternoon
2023-01-16,Lower Manhattan,Jan,17,5,20.60,Afternoon
2023-02-20,Astoria,Feb,16,7,20.50,Afternoon
2023-01-30,Hell's Kitchen,Jan,6,5,20.45,Morning
2023-01-09,Hell's Kitchen,Jan,19,6,20.45,Evening
2023-03-13,Astoria,Mar,17,4,20.30,Afternoon
2023-01-20,Lower Manhattan,Jan,12,4,20.25,Afternoon
2023-01-20,Astoria,Jan,11,7,20.25,Morning
2023-02-18,Hell's Kitchen,Feb,14,6,20.20,Afternoon
2023-02-21,Astoria,Feb,19,5,20.20,Evening
2023-01-31,Hell's Kitchen,Jan,19,4,20.15,Evening
2023-01-26,Hell's Kitchen,Jan,12,4,20.15,Afternoon
2023-03-10,Lower Manhattan,Mar,15,7,20.15,Afternoon
2023-02-17,Hell's Kitchen,Feb,18,6,20.10,Evening
2023-03-09,Lower Manhattan,Mar,20,5,20.06,Evening
2023-01-21,Hell's Kitchen,Jan,15,5,20.05,Afternoon
2023-02-13,Hell's Kitchen,Feb,17,4,20.05,Afternoon
2023-03-12,Astoria,Mar,13,4,20.00,Afternoon
2023-02-06,Astoria,Feb,13,5,20.00,Afternoon
2023-03-27,Hell's Kitchen,Mar,14,6,19.90,Afternoon
2023-01-31,Hell's Kitchen,Jan,14,5,19.85,Afternoon
2023-02-15,Hell's Kitchen,Feb,15,5,19.75,Afternoon
2023-01-20,Astoria,Jan,17,7,19.75,Afternoon
2023-02-18,Hell's Kitchen,Feb,16,3,19.75,Afternoon
2023-02-21,Astoria,Feb,12,5,19.70,Afternoon
2023-03-14,Lower Manhattan,Mar,15,5,19.70,Afternoon
2023-06-30,Lower Manhattan,Jun,12,5,19.70,Afternoon
2023-02-18,Lower Manhattan,Feb,14,7,19.65,Afternoon
2023-01-10,Lower Manhattan,Jan,18,5,19.65,Evening
2023-02-08,Lower Manhattan,Feb,20,5,19.65,Evening
2023-03-19,Lower Manhattan,Mar,18,4,19.60,Evening
2023-02-17,Hell's Kitchen,Feb,14,5,19.55,Afternoon
2023-03-31,Lower Manhattan,Mar,13,5,19.50,Afternoon
2023-01-13,Hell's Kitchen,Jan,11,3,19.50,Morning
2023-01-08,Hell's Kitchen,Jan,19,3,19.40,Evening
2023-05-14,Lower Manhattan,May,18,6,19.40,Evening
2023-02-20,Hell's Kitchen,Feb,11,4,19.35,Morning
2023-04-22,Hell's Kitchen,Apr,12,5,19.30,Afternoon
2023-04-07,Lower Manhattan,Apr,6,4,19.25,Morning
2023-05-18,Astoria,May,18,7,19.25,Evening
2023-01-14,Lower Manhattan,Jan,14,5,19.25,Afternoon
2023-03-09,Astoria,Mar,11,6,19.20,Morning
2023-03-25,Lower Manhattan,Mar,18,4,19.05,Evening
2023-04-20,Astoria,Apr,11,7,19.05,Morning
2023-01-09,Lower Manhattan,Jan,15,5,19.04,Afternoon
2023-06-30,Hell's Kitchen,Jun,16,5,19.00,Afternoon
2023-01-12,Lower Manhattan,Jan,12,5,18.90,Afternoon
2023-01-15,Astoria,Jan,11,5,18.90,Morning
2023-04-16,Hell's Kitchen,Apr,12,5,18.75,Afternoon
2023-04-30,Hell's Kitchen,Apr,13,5,18.75,Afternoon
2023-02-10,Astoria,Feb,17,5,18.70,Afternoon
2023-03-20,Lower Manhattan,Mar,12,5,18.70,Afternoon
2023-02-14,Lower Manhattan,Feb,11,6,18.70,Morning
2023-04-20,Hell's Kitchen,Apr,17,3,18.60,Afternoon
2023-01-17,Astoria,Jan,18,5,18.60,Evening
2023-02-17,Lower Manhattan,Feb,18,3,18.50,Evening
2023-02-08,Lower Manhattan,Feb,17,6,18.45,Afternoon
2023-02-17,Lower Manhattan,Feb,13,5,18.45,Afternoon
2023-01-27,Lower Manhattan,Jan,18,2,18.30,Evening
2023-01-23,Hell's Kitchen,Jan,15,5,18.25,Afternoon
2023-02-10,Hell's Kitchen,Feb,12,4,18.20,Afternoon
2023-05-17,Hell's Kitchen,May,17,4,18.15,Afternoon
2023-02-16,Hell's Kitchen,Feb,18,5,18.05,Evening
2023-06-17,Hell's Kitchen,Jun,19,4,18.00,Evening
2023-01-08,Astoria,Jan,7,6,18.00,Morning
2023-02-15,Hell's Kitchen,Feb,13,4,18.00,Afternoon
2023-01-21,Astoria,Jan,14,3,18.00,Afternoon
2023-04-30,Hell's Kitchen,Apr,14,4,17.90,Afternoon
2023-03-17,Hell's Kitchen,Mar,14,5,17.90,Afternoon
2023-04-12,Astoria,Apr,16,7,17.85,Afternoon
2023-03-31,Hell's Kitchen,Mar,16,4,17.85,Afternoon
2023-04-17,Hell's Kitchen,Apr,19,4,17.75,Evening
2023-01-30,Lower Manhattan,Jan,17,4,17.75,Afternoon
2023-04-14,Hell's Kitchen,Apr,13,4,17.50,Afternoon
2023-01-04,Hell's Kitchen,Jan,16,3,17.50,Afternoon
2023-02-27,Lower Manhattan,Feb,18,4,17.50,Evening
2023-06-30,Hell's Kitchen,Jun,18,6,17.45,Evening
2023-01-16,Lower Manhattan,Jan,13,5,17.35,Afternoon
2023-01-09,Astoria,Jan,15,4,17.35,Afternoon
2023-02-07,Lower Manhattan,Feb,11,4,17.35,Morning
2023-02-07,Hell's Kitchen,Feb,13,4,17.30,Afternoon
2023-01-18,Lower Manhattan,Jan,14,5,17.25,Afternoon
2023-01-09,Hell's Kitchen,Jan,18,4,17.10,Evening
2023-04-21,Astoria,Apr,12,5,17.10,Afternoon
2023-06-24,Lower Manhattan,Jun,12,3,17.00,Afternoon
2023-01-21,Lower Manhattan,Jan,17,2,17.00,Afternoon
2023-02-22,Hell's Kitchen,Feb,17,3,17.00,Afternoon
2023-01-19,Hell's Kitchen,Jan,19,5,17.00,Evening
2023-03-31,Lower Manhattan,Mar,6,5,17.00,Morning
2023-02-13,Astoria,Feb,11,4,16.95,Morning
2023-02-09,Hell's Kitchen,Feb,18,4,16.95,Evening
2023-03-30,Lower Manhattan,Mar,15,3,16.80,Afternoon
2023-02-17,Lower Manhattan,Feb,14,6,16.75,Afternoon
2023-01-13,Hell's Kitchen,Jan,15,4,16.55,Afternoon
2023-02-17,Hell's Kitchen,Feb,19,4,16.50,Evening
2023-05-09,Lower Manhattan,May,20,4,16.45,Evening
2023-03-19,Hell's Kitchen,Mar,19,4,16.45,Evening
2023-02-27,Hell's Kitchen,Feb,16,5,16.30,Afternoon
2023-01-17,Lower Manhattan,Jan,18,3,16.25,Evening
2023-01-18,Hell's Kitchen,Jan,15,5,16.25,Afternoon
2023-05-27,Hell's Kitchen,May,11,5,16.10,Morning
2023-01-10,Astoria,Jan,17,3,16.10,Afternoon
2023-02-08,Lower Manhattan,Feb,14,4,16.00,Afternoon
2023-01-14,Hell's Kitchen,Jan,13,5,16.00,Afternoon
2023-01-15,Astoria,Jan,16,5,15.95,Afternoon
2023-01-27,Hell's Kitchen,Jan,11,4,15.85,Morning
2023-03-12,Astoria,Mar,19,4,15.80,Evening
2023-01-18,Astoria,Jan,12,3,15.75,Afternoon
2023-01-19,Lower Manhattan,Jan,18,5,15.65,Evening
2023-02-09,Astoria,Feb,15,4,15.60,Afternoon
2023-04-12,Astoria,Apr,19,6,15.60,Evening
2023-01-15,Hell's Kitchen,Jan,6,3,15.60,Morning
2023-02-13,Hell's Kitchen,Feb,13,3,15.50,Afternoon
2023-03-26,Lower Manhattan,Mar,16,3,15.50,Afternoon
2023-02-12,Hell's Kitchen,Feb,15,4,15.50,Afternoon
2023-01-14,Hell's Kitchen,Jan,14,4,15.50,Afternoon
2023-02-16,Lower Manhattan,Feb,17,4,15.25,Afternoon
2023-02-26,Lower Manhattan,Feb,18,3,15.20,Evening
2023-01-10,Hell's Kitchen,Jan,19,3,15.00,Evening
2023-02-23,Lower Manhattan,Feb,12,2,15.00,Afternoon
2023-03-10,Lower Manhattan,Mar,13,5,15.00,Afternoon
2023-05-11,Astoria,May,15,4,15.00,Afternoon
2023-02-21,Lower Manhattan,Feb,16,3,14.85,Afternoon
2023-02-27,Hell's Kitchen,Feb,15,5,14.85,Afternoon
2023-01-12,Lower Manhattan,Jan,15,4,14.80,Afternoon
2023-02-21,Astoria,Feb,11,4,14.55,Morning
2023-01-12,Hell's Kitchen,Jan,16,5,14.55,Afternoon
2023-03-20,Lower Manhattan,Mar,18,3,14.50,Evening
2023-01-31,Hell's Kitchen,Jan,15,3,14.35,Afternoon
2023-03-17,Hell's Kitchen,Mar,19,3,14.30,Evening
2023-02-11,Astoria,Feb,15,4,14.25,Afternoon
2023-01-12,Astoria,Jan,16,3,14.25,Afternoon
2023-04-17,Hell's Kitchen,Apr,18,3,14.10,Evening
2023-02-22,Lower Manhattan,Feb,18,3,14.05,Evening
2023-01-27,Hell's Kitchen,Jan,13,3,14.00,Afternoon
2023-02-20,Astoria,Feb,12,4,13.75,Afternoon
2023-02-09,Lower Manhattan,Feb,20,5,13.71,Evening
2023-05-30,Lower Manhattan,May,19,3,13.60,Evening
2023-02-09,Astoria,Feb,13,5,13.55,Afternoon
2023-03-20,Astoria,Mar,18,5,13.55,Evening
2023-03-13,Astoria,Mar,11,4,13.50,Morning
2023-03-13,Astoria,Mar,19,4,13.50,Evening
2023-01-08,Lower Manhattan,Jan,17,4,13.50,Afternoon
2023-02-03,Lower Manhattan,Feb,18,3,13.45,Evening
2023-05-15,Lower Manhattan,May,17,4,13.40,Afternoon
2023-02-14,Astoria,Feb,16,4,13.35,Afternoon
2023-01-30,Lower Manhattan,Jan,18,5,13.00,Evening
2023-02-14,Astoria,Feb,12,2,13.00,Afternoon
2023-02-24,Hell's Kitchen,Feb,14,4,13.00,Afternoon
2023-02-17,Astoria,Feb,19,3,12.90,Evening
2023-01-17,Hell's Kitchen,Jan,16,3,12.60,Afternoon
2023-01-17,Hell's Kitchen,Jan,12,3,12.55,Afternoon
2023-03-17,Hell's Kitchen,Mar,17,3,12.50,Afternoon
2023-03-21,Lower Manhattan,Mar,17,2,12.50,Afternoon
2023-05-25,Lower Manhattan,May,18,2,12.25,Evening
2023-01-18,Lower Manhattan,Jan,18,4,12.25,Evening
2023-01-07,Astoria,Jan,9,4,12.25,Morning
2023-02-21,Hell's Kitchen,Feb,18,4,12.25,Evening
2023-02-15,Lower Manhattan,Feb,17,3,12.20,Afternoon
2023-01-08,Hell's Kitchen,Jan,13,3,12.00,Afternoon
2023-01-30,Hell's Kitchen,Jan,20,2,12.00,Evening
2023-02-20,Hell's Kitchen,Feb,18,3,12.00,Evening
2023-02-15,Hell's Kitchen,Feb,6,3,12.00,Morning
2023-03-30,Hell's Kitchen,Mar,20,3,11.85,Evening
2023-01-31,Hell's Kitchen,Jan,20,2,11.75,Evening
2023-01-14,Lower Manhattan,Jan,18,4,11.70,Evening
2023-01-13,Lower Manhattan,Jan,13,3,11.50,Afternoon
2023-03-22,Lower Manhattan,Mar,18,3,11.20,Evening
2023-01-20,Hell's Kitchen,Jan,12,3,11.00,Afternoon
2023-03-12,Astoria,Mar,12,2,11.00,Afternoon
2023-04-18,Astoria,Apr,18,4,11.00,Evening
2023-01-25,Lower Manhattan,Jan,18,2,11.00,Evening
2023-03-15,Hell's Kitchen,Mar,15,3,11.00,Afternoon
2023-02-18,Hell's Kitchen,Feb,19,2,11.00,Evening
